2025-12-18 14:10:19.412696,3757.560791015625,73754.765625,2.049781322479248,3755.522216796875,73758.6640625,0.0
2025-12-18 14:10:19.440891,3757.560791015625,73754.765625,2.049781322479248,3755.522216796875,73758.6640625,0.0
2025-12-18 14:10:19.471755,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.501849,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.531376,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.560960,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.591240,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.621023,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.651199,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.681217,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.711196,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.740899,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.771708,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.800848,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.831074,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.860759,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
2025-12-18 14:10:19.891555,3757.560791015625,73754.765625,2.049781322479248,3755.522705078125,73758.6640625,2.5638270378112793
