2025-12-18 14:10:09.245958,0.0,0.0,0.0
2025-12-18 14:10:09.345887,0.0,0.0,-1.5
2025-12-18 14:10:09.379113,0.0,0.0,-1.5
2025-12-18 14:10:09.411876,0.0,0.0,-1.5
2025-12-18 14:10:09.446288,0.0,0.0,-1.5
2025-12-18 14:10:09.478553,0.0,0.0,-1.5
2025-12-18 14:10:09.511855,0.0,0.0,-1.5
2025-12-18 14:10:09.546148,0.0,0.0,-1.5
2025-12-18 14:10:09.579574,0.0,0.0,-1.5
2025-12-18 14:10:09.612059,0.0,0.0,-1.5
2025-12-18 14:10:09.645159,0.0,0.0,-1.5
2025-12-18 14:10:09.678861,0.0,0.0,-1.5
2025-12-18 14:10:09.712938,0.0,0.0,-1.5
2025-12-18 14:10:09.746406,0.0,0.0,-1.5
2025-12-18 14:10:09.781340,0.0,0.0,-1.5
2025-12-18 14:10:09.812119,0.0,0.0,-1.5
2025-12-18 14:10:09.847600,0.0,0.0,-1.5
2025-12-18 14:10:09.879331,0.0,0.0,-1.5
2025-12-18 14:10:09.911896,0.0,0.0,-1.5
2025-12-18 14:10:09.945567,0.0,0.0,-1.5
2025-12-18 14:10:09.978864,0.0,0.0,-1.5
2025-12-18 14:10:10.012281,0.0,0.0,-1.5
2025-12-18 14:10:10.045449,0.0,0.0,-1.5
2025-12-18 14:10:10.078703,0.0,0.0,-1.5
2025-12-18 14:10:10.112320,0.0,0.0,-1.5
2025-12-18 14:10:10.146221,0.0,0.0,-1.5
2025-12-18 14:10:10.179111,0.0,0.0,-1.5
2025-12-18 14:10:10.211864,0.0,0.0,-1.5
2025-12-18 14:10:10.247098,0.0,0.0,-1.5
2025-12-18 14:10:10.278600,0.0,0.0,-1.5
2025-12-18 14:10:10.311847,0.0,0.0,-1.5
2025-12-18 14:10:10.345964,0.0,0.0,-1.5
2025-12-18 14:10:10.378900,0.0,0.0,-1.5
2025-12-18 14:10:10.411859,0.0,0.0,-1.5
2025-12-18 14:10:10.446130,0.0,0.0,-1.5
2025-12-18 14:10:10.479465,0.0,0.0,-1.5
2025-12-18 14:10:10.515416,0.0,0.0,-1.5
2025-12-18 14:10:10.545852,0.0,0.0,-1.5
2025-12-18 14:10:10.579076,0.0,0.0,-1.5
2025-12-18 14:10:10.612063,0.0,0.0,-1.5
2025-12-18 14:10:10.645211,0.0,0.0,-1.5
2025-12-18 14:10:10.678859,0.0,0.0,-1.5
2025-12-18 14:10:10.711965,0.0,0.0,-1.5
2025-12-18 14:10:10.745881,0.0,0.0,-1.5
2025-12-18 14:10:10.778859,0.0,0.0,-1.5
2025-12-18 14:10:10.811941,0.0,0.0,-1.5
2025-12-18 14:10:10.848527,0.0,0.0,-1.5
2025-12-18 14:10:10.878882,0.0,0.0,-1.5
2025-12-18 14:10:10.912887,0.0,0.0,-1.5
2025-12-18 14:10:10.945954,0.0,0.0,-1.5
2025-12-18 14:10:10.978867,0.0,0.0,-1.5
2025-12-18 14:10:11.013162,0.0,0.0,-1.5
2025-12-18 14:10:11.045941,0.0,0.0,-1.5
2025-12-18 14:10:11.078965,0.0,0.0,-1.5
2025-12-18 14:10:11.111877,0.0,0.0,-1.5
2025-12-18 14:10:11.145999,0.0,0.0,-1.5
2025-12-18 14:10:11.178886,0.0,0.0,-1.5
2025-12-18 14:10:11.212224,0.0,0.0,-1.5
2025-12-18 14:10:11.245209,0.0,0.0,-1.5
2025-12-18 14:10:11.279639,0.0,0.0,-1.5
2025-12-18 14:10:11.311766,0.0,0.0,-1.5
2025-12-18 14:10:11.344925,0.0,0.0,-1.5
2025-12-18 14:10:11.378550,0.0,0.0,-1.5
2025-12-18 14:10:11.412001,0.0,0.0,-1.5
2025-12-18 14:10:11.445940,0.0,0.0,-1.5
2025-12-18 14:10:11.480072,0.0,0.0,-1.5
2025-12-18 14:10:11.513499,0.0,0.0,-1.5
2025-12-18 14:10:11.545143,0.0,0.0,-1.5
2025-12-18 14:10:11.579079,0.0,0.0,-1.5
2025-12-18 14:10:11.612449,0.0,0.0,-1.5
2025-12-18 14:10:11.645389,0.0,0.0,-1.5
2025-12-18 14:10:11.678851,0.0,0.0,-1.5
2025-12-18 14:10:11.711862,0.0,0.0,-1.5
2025-12-18 14:10:11.745849,0.0,0.0,-1.5
2025-12-18 14:10:11.778862,0.0,0.0,-1.5
2025-12-18 14:10:11.811528,0.0,0.0,-1.5
2025-12-18 14:10:11.845860,0.0,0.0,-1.5
2025-12-18 14:10:11.878871,0.0,0.0,-1.5
2025-12-18 14:10:11.912780,0.0,0.0,-1.5
2025-12-18 14:10:11.944979,0.0,0.0,-1.5
2025-12-18 14:10:11.978863,0.0,0.0,-1.5
2025-12-18 14:10:12.011890,0.0,0.0,-1.5
2025-12-18 14:10:12.044909,0.0,0.0,-1.5
2025-12-18 14:10:12.078876,0.0,0.0,-1.5
2025-12-18 14:10:12.111878,0.0,0.0,-1.5
2025-12-18 14:10:12.145884,0.0,0.0,-1.5
2025-12-18 14:10:12.179331,0.0,0.0,-1.5
2025-12-18 14:10:12.211901,0.0,0.0,-1.5
2025-12-18 14:10:12.246174,0.0,0.0,-1.5
2025-12-18 14:10:12.278863,0.0,0.0,-1.5
2025-12-18 14:10:12.312015,0.0,0.0,-1.5
2025-12-18 14:10:12.345906,0.0,0.0,-1.5
2025-12-18 14:10:12.380043,0.0,0.0,-1.5
2025-12-18 14:10:12.415208,0.0,0.0,-1.5
2025-12-18 14:10:12.445898,0.0,0.0,-1.5
2025-12-18 14:10:12.478852,0.0,0.0,-1.5
2025-12-18 14:10:12.512146,0.0,0.0,-1.5
2025-12-18 14:10:12.547683,0.0,0.0,-1.5
2025-12-18 14:10:12.578854,0.0,0.0,-1.5
2025-12-18 14:10:12.612161,0.0,0.0,-1.5
2025-12-18 14:10:12.646901,0.0,0.0,-1.5
2025-12-18 14:10:12.678984,0.0,0.0,-1.5
2025-12-18 14:10:12.711959,0.0,0.0,-1.5
2025-12-18 14:10:12.745957,0.0,0.0,-1.5
2025-12-18 14:10:12.786977,0.0,0.0,-1.5
2025-12-18 14:10:12.811873,0.0,0.0,-1.5
2025-12-18 14:10:12.845887,0.0,0.0,-1.5
2025-12-18 14:10:12.878846,0.0,0.0,-1.5
2025-12-18 14:10:12.913940,0.0,0.0,-1.5
2025-12-18 14:10:12.946033,0.0,0.0,-1.5
2025-12-18 14:10:12.978863,0.0,0.0,-1.5
2025-12-18 14:10:13.011922,0.0,0.0,-1.5
2025-12-18 14:10:13.045875,0.0,0.0,-1.5
2025-12-18 14:10:13.078856,0.0,0.0,-1.5
2025-12-18 14:10:13.111847,0.0,0.0,-1.5
2025-12-18 14:10:13.146741,0.0,0.0,-1.5
2025-12-18 14:10:13.179580,0.0,0.0,-1.5
2025-12-18 14:10:13.212446,0.0,0.0,-1.5
2025-12-18 14:10:13.245859,0.0,0.0,-1.5
2025-12-18 14:10:13.279636,0.0,0.0,-1.5
2025-12-18 14:10:13.311956,0.0,0.0,-1.5
2025-12-18 14:10:13.346159,0.0,0.0,-1.5
2025-12-18 14:10:13.378953,0.0,0.0,-1.5
2025-12-18 14:10:13.412032,0.0,0.0,-1.5
2025-12-18 14:10:13.444916,0.0,0.0,-1.5
2025-12-18 14:10:13.479273,0.0,0.0,-1.5
2025-12-18 14:10:13.513451,0.0,0.0,-1.5
2025-12-18 14:10:13.544937,0.0,0.0,-1.5
2025-12-18 14:10:13.578897,0.0,0.0,-1.5
2025-12-18 14:10:13.612225,0.0,0.0,-1.5
2025-12-18 14:10:13.646206,0.0,0.0,-1.5
2025-12-18 14:10:13.678934,0.0,0.0,-1.5
2025-12-18 14:10:13.711858,0.0,0.0,-1.5
2025-12-18 14:10:19.415853,0.0,0.0,-1.5
2025-12-18 14:10:19.442795,0.0,0.0,-1.5
2025-12-18 14:10:19.479403,0.0,0.0,-1.5
2025-12-18 14:10:19.502959,0.0,0.0,-1.5
2025-12-18 14:10:19.533380,0.0,0.0,-1.5
2025-12-18 14:10:19.562649,0.0,0.0,-1.5
2025-12-18 14:10:19.593874,0.0,0.0,-1.5
2025-12-18 14:10:19.622574,0.0,0.0,-1.5
2025-12-18 14:10:19.653942,0.0,0.0,-1.5
2025-12-18 14:10:19.682494,0.0,0.0,-1.5
2025-12-18 14:10:19.712458,0.0,0.0,-1.5
2025-12-18 14:10:19.743068,0.0,0.0,-1.5
2025-12-18 14:10:19.776258,0.0,0.0,-1.5
2025-12-18 14:10:19.802658,0.0,0.0,-1.5
2025-12-18 14:10:19.833641,0.0,0.0,-1.5
2025-12-18 14:10:19.862310,0.0,0.0,-1.5
2025-12-18 14:10:19.893260,0.0,0.0,-1.5
2025-12-18 14:10:19.922649,0.0,0.0,-1.5
2025-12-18 14:10:19.951298,0.0033204054925590754,0.0,-1.5
2025-12-18 14:10:19.981069,0.0033204054925590754,0.0,-1.5
2025-12-18 14:10:20.011574,0.0033204054925590754,0.0,-1.5
2025-12-18 14:10:20.041048,0.0033204054925590754,0.0,-1.5
2025-12-18 14:10:20.071053,0.0033204054925590754,0.0,-1.5
2025-12-18 14:10:20.100868,0.0033204054925590754,0.0,-1.5
2025-12-18 14:10:20.131454,0.0033204054925590754,0.15455271303653717,-0.4176083505153656
2025-12-18 14:10:20.160735,0.0033204054925590754,0.25000274181365967,-0.17984770238399506
2025-12-18 14:10:20.191129,0.0033204054925590754,0.25000274181365967,-0.11823435872793198
2025-12-18 14:10:20.221498,0.0033204054925590754,0.25000274181365967,-0.058238446712493896
2025-12-18 14:10:20.251100,0.0033204054925590754,0.25000274181365967,0.0008888884331099689
2025-12-18 14:10:20.281110,0.0033204054925590754,0.25000274181365967,0.023421760648489
2025-12-18 14:10:20.311353,0.0033204054925590754,0.25000274181365967,0.0353793129324913
2025-12-18 14:10:20.341179,0.0033204054925590754,0.25000274181365967,0.046141110360622406
2025-12-18 14:10:20.371754,0.0033204054925590754,0.25000274181365967,0.05582673102617264
2025-12-18 14:10:20.400775,0.0033204054925590754,0.25000274181365967,0.06454378366470337
2025-12-18 14:10:20.431066,0.0033204054925590754,0.25000274181365967,0.0723891407251358
2025-12-18 14:10:20.461451,0.0033204054925590754,0.25000274181365967,0.07944995164871216
2025-12-18 14:10:20.491166,0.0033204054925590754,0.25000274181365967,0.08580468595027924
2025-12-18 14:10:20.520883,0.0033204054925590754,0.25000274181365967,0.09152394533157349
2025-12-18 14:10:20.551044,0.0033204054925590754,0.25000274181365967,0.09667128324508667
2025-12-18 14:10:20.581156,0.0033204054925590754,0.25000274181365967,0.10130388289690018
2025-12-18 14:10:20.611369,0.0033204054925590754,0.25000274181365967,0.10547322779893875
2025-12-18 14:10:20.640840,0.0033204054925590754,0.25000274181365967,0.10922563076019287
2025-12-18 14:10:20.671088,0.0033204054925590754,0.25000274181365967,0.11260280013084412
2025-12-18 14:10:20.700945,0.0033204054925590754,0.25000274181365967,0.115642249584198
2025-12-18 14:10:20.731413,0.0033204054925590754,0.25000274181365967,0.11837775260210037
2025-12-18 14:10:20.761151,0.0033204054925590754,0.25000274181365967,0.12083970755338669
2025-12-18 14:10:20.791065,0.0033204054925590754,0.25000274181365967,0.12305546551942825
2025-12-18 14:10:20.821029,0.0033204054925590754,0.25000274181365967,0.1250496506690979
2025-12-18 14:10:20.851045,0.0033204054925590754,0.25000274181365967,0.12684442102909088
2025-12-18 14:10:20.881032,0.0033204054925590754,0.25000274181365967,0.12845970690250397
2025-12-18 14:10:20.911088,0.0033204054925590754,0.25000274181365967,0.12991346418857574
2025-12-18 14:10:20.941079,0.0033204054925590754,0.25000274181365967,0.13122184574604034
2025-12-18 14:10:20.971389,0.0033204054925590754,0.25000274181365967,0.13239939510822296
2025-12-18 14:10:21.001332,0.0033204054925590754,0.25000274181365967,0.1334591805934906
2025-12-18 14:10:21.031066,0.0033204054925590754,0.25000274181365967,0.1344129890203476
2025-12-18 14:10:21.061063,0.0033204054925590754,0.25000274181365967,0.13527143001556396
2025-12-18 14:10:21.091287,0.0033204115461558104,0.250014066696167,0.13598917424678802
2025-12-18 14:10:21.121070,0.003320450661703944,0.25008732080459595,0.13652385771274567
2025-12-18 14:10:21.151086,0.0033205479849129915,0.25026875734329224,0.13687153160572052
2025-12-18 14:10:21.181115,0.003320450661703944,0.25000274181365967,0.1367979347705841
2025-12-18 14:10:21.211008,0.0033208555541932583,0.25081562995910645,0.1370445042848587
2025-12-18 14:10:21.240887,0.0033211016561836004,0.25149005651474,0.13690920174121857
2025-12-18 14:10:21.271091,0.0033211016561836004,0.25149005651474,0.13627855479717255
2025-12-18 14:10:21.300976,0.0033216201700270176,0.2519558072090149,0.13533365726470947
2025-12-18 14:10:21.331156,0.0033216201700270176,0.2519558072090149,0.13413181900978088
2025-12-18 14:10:21.361061,0.0033217621967196465,0.25325122475624084,0.13383883237838745
2025-12-18 14:10:21.391058,0.0033219181932508945,0.2515181601047516,0.13053613901138306
2025-12-18 14:10:21.421253,0.0033218911848962307,0.2532571852207184,0.13006219267845154
2025-12-18 14:10:21.451096,0.0033217582385987043,0.25522205233573914,0.1297229826450348
2025-12-18 14:10:21.480875,0.003321721451357007,0.25000274181365967,0.12259191274642944
2025-12-18 14:10:21.511409,0.003321348689496517,0.2524220049381256,0.12193634361028671
2025-12-18 14:10:21.541089,0.003320845076814294,0.2550683617591858,0.12156009674072266
2025-12-18 14:10:21.571312,0.0033202064223587513,0.2579403817653656,0.12147879600524902
2025-12-18 14:10:21.600855,0.0033204425126314163,0.2500027120113373,0.1117902398109436
2025-12-18 14:10:21.631047,0.003319667186588049,0.25309833884239197,0.11152958124876022
2025-12-18 14:10:21.660755,0.0033177013974636793,0.25994542241096497,0.11453601717948914
2025-12-18 14:10:21.691063,0.0033180101308971643,0.2500027120113373,0.10274561494588852
2025-12-18 14:10:21.721010,0.0033168215304613113,0.25374794006347656,0.10273412615060806
2025-12-18 14:10:21.751486,0.0033154962584376335,0.25770387053489685,0.10320160537958145
2025-12-18 14:10:21.781074,0.0033144219778478146,0.25000274181365967,0.09301283210515976
2025-12-18 14:10:21.811500,0.003312833374366164,0.25436556339263916,0.09335541725158691
2025-12-18 14:10:21.841660,0.0033111160155385733,0.2742701470851898,0.10866629332304001
2025-12-18 14:10:21.871227,0.00330927362665534,0.2796088457107544,0.11206516623497009
2025-12-18 14:10:21.900776,0.0033077793195843697,0.2711869776248932,0.10283418744802475
2025-12-18 14:10:21.931104,0.0033077793195843697,0.27135714888572693,0.10104053467512131
2025-12-18 14:10:21.960853,0.0033035126980394125,0.28337734937667847,0.10988868027925491
2025-12-18 14:10:21.991496,0.0033040642738342285,0.26756101846694946,0.09394092112779617
2025-12-18 14:10:22.021366,0.003299372037872672,0.27943670749664307,0.10196293890476227
2025-12-18 14:10:22.051321,0.003299372037872672,0.27889201045036316,0.09971106052398682
2025-12-18 14:10:22.082022,0.003296871902421117,0.2859826683998108,0.10440026968717575
2025-12-18 14:10:22.111023,0.0032949105370789766,0.27520185708999634,0.09280440211296082
2025-12-18 14:10:22.141141,0.003292202716693282,0.281907320022583,0.09644824266433716
2025-12-18 14:10:22.170999,0.00328939245082438,0.2884165346622467,0.10043630003929138
2025-12-18 14:10:22.201041,0.0032872878946363926,0.2961399555206299,0.10522892326116562
2025-12-18 14:10:22.231142,0.0032842818181961775,0.30314892530441284,0.11046753078699112
2025-12-18 14:10:22.260890,0.0032842818181961775,0.3030625879764557,0.10999611020088196
2025-12-18 14:10:22.291163,0.0032820242922753096,0.3104628920555115,0.11538180708885193
2025-12-18 14:10:22.321483,0.003275542287155986,0.32595881819725037,0.1283980906009674
2025-12-18 14:10:22.351391,0.003275542287155986,0.3261631429195404,0.129413902759552
2025-12-18 14:10:22.381239,0.003273115260526538,0.33375605940818787,0.1358218491077423
2025-12-18 14:10:22.411131,0.003269640961661935,0.3418082892894745,0.1433883160352707
2025-12-18 14:10:22.440759,0.003266069572418928,0.35003769397735596,0.15140153467655182
2025-12-18 14:10:22.471392,0.0032623992301523685,0.360090434551239,0.16123270988464355
2025-12-18 14:10:22.500839,0.003263459773734212,0.3588311970233917,0.16146981716156006
2025-12-18 14:10:22.531210,0.003255816176533699,0.37683358788490295,0.1771724671125412
2025-12-18 14:10:22.560909,0.003251827321946621,0.3845078945159912,0.1854967325925827
2025-12-18 14:10:22.591139,0.0032529663294553757,0.386091947555542,0.18852078914642334
2025-12-18 14:10:22.621060,0.0032488654833287,0.39534711837768555,0.19779056310653687
2025-12-18 14:10:22.651194,0.0032446414697915316,0.4050646424293518,0.20758236944675446
2025-12-18 14:10:22.681208,0.003241522004827857,0.4149147868156433,0.21681229770183563
